Kärnten,?,Wimitz,200,1,651109,46.8359995,14.3611876,place,locality,Wimitz| Frauenstein| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| Österreich
Kärnten,9322,Micheldorf,200,3,151146854,46.914433,14.4266404,boundary,administrative,Micheldorf| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| Österreich
Kärnten,?,Hirt,200,1,564085,46.9032079,14.4360294,place,village,Hirt| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| Österreich
Kärnten,9500,Villach,200,1,161160,46.6167284,13.8500268,place,town,Villach| Villach (Stadt)| Region Klagenfurt-Villach| Kärnten| Österreich
Kärnten,9020,Klagenfurt,200,2,161570,46.6228162,14.3079604,place,city,Klagenfurt| Klagenfurt (Stadt)| Region Klagenfurt-Villach| Kärnten| Österreich
Kärnten,9150,Bleiburg,200,1,20070004,46.5901545,14.7989782,place,town,Bleiburg/Pliberk| Völkermarkt| Region Unterkärnten| Kärnten| Österreich
Kärnten,9556,Liebenfels,200,1,151147334,46.7381602,14.2884254,boundary,administrative,Liebenfels| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| 9556| Österreich
Kärnten,?,Zweikirchen,200,1,10809063,46.7122278,14.2645531,place,village,Zweikirchen| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| Österreich
Kärnten,9132,Gallizien,200,1,648768,46.5592277,14.5066104,place,village,Gallizien| Völkermarkt| Region Unterkärnten| Kärnten| Österreich
Kärnten,?,Pirk,200,5,641048,46.8349305,13.5047762,place,village,Pirk| Spittal an der Drau| Region Oberkärnten| Kärnten| Österreich
Kärnten,9546,Bad Kleinkirchheim,200,1,628679,46.8146117,13.7984008,place,village,Bad Kleinkirchheim| Spittal an der Drau| Region Oberkärnten| Kärnten| Österreich
Kärnten,9500,Villach-Maria Gail,200,0,?,?,?,?,?,?
Kärnten,?,Maria Gail,200,1,647987,46.599612,13.8797358,place,village,Maria Gail| Villach (Stadt)| Region Klagenfurt-Villach| Kärnten| Österreich
Steiermark,8505,St. Nikolai i. S.,200,0,?,?,?,?,?,?
Steiermark,?,Flamberg,200,1,649333,46.8272689,15.4764315,place,village,Flamberg| Leibnitz| Steiermark| Österreich
Steiermark,8490,Bad Radkersburg,200,1,627874,46.6880556,15.9880546,place,town,Bad Radkersburg| Südoststeiermark| Steiermark| Österreich
Steiermark,8463,Leutschach,200,1,6642767,46.66735,15.4681947,place,village,Leutschach| Leibnitz| Steiermark| 8463| Österreich
Steiermark,8224,Kaindorf,200,2,1569817,47.1060817,14.1261072,place,village,Kaindorf| Murau| Steiermark| Österreich
Steiermark,?,Obertiefenbach,200,1,635577,47.2240057,15.8549716,place,village,Obertiefenbach| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,8401,Kalsdorf,200,0,?,?,?,?,?,?
Steiermark,8142,Wundschuh,200,1,636011,46.9253885,15.4492116,place,village,Wundschuh| Graz-Umgebung| Steiermark| Österreich
Steiermark,?,Steindorf,200,2,635838,46.9059047,15.4391951,place,village,Steindorf| Graz-Umgebung| Steiermark| Österreich
Steiermark,8481,Weinburg,200,2,641499,47.2262312,16.0286287,place,village,Weinberg| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,?,Pichla/M.,200,0,?,?,?,?,?,?
Steiermark,8280,Fürstenfeld,200,1,215288,47.0499925,16.0816815,place,town,Fürstenfeld| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,8790,Eisenerz,200,1,651630,47.5420788,14.8857099,place,town,Eisenerz| Leoben| Steiermark| 8790| Österreich
Steiermark,8273,Ebersdorf,200,4,644190,46.8480528,15.8508884,place,village,Ebersdorf| Südoststeiermark| Steiermark| Österreich
Steiermark,8641,St. Marein,200,0,?,?,?,?,?,?
Steiermark,8700,Leoben,200,3,151139837,47.4302736,14.8780003804749,boundary,administrative,Leoben| Steiermark| Österreich
Steiermark,?,Göss,200,1,646265,47.3610441,15.0967616,place,village,Göß| Leoben| Steiermark| Österreich
Steiermark,8055,Graz,200,2,151147666,47.0708101,15.4382918,place,city,Graz| Steiermark| Österreich
Steiermark,8850,Murau,200,2,2586685931,47.11224,14.16919,boundary,administrative,Murau| Steiermark| 8850| Österreich
Steiermark,8970,Schladming,200,1,195084027,47.3940415,13.6867878,boundary,administrative,Schladming| Expositur Gröbming| Liezen| Steiermark| 8970| Österreich
Steiermark,8181,St. Ruprecht a.d. Raab,200,1,634468,47.1531781,15.6633027,place,village,Sankt Ruprecht an der Raab| Weiz| Steiermark| Österreich
Steiermark,?,Dietmannsdorf,200,1,628978,47.1471405,15.6769639,place,village,Dietmannsdorf| Weiz| Steiermark| Österreich
Steiermark,8200,Gleisdorf,200,1,215550,47.1067722,15.7058606,place,town,Gleisdorf| Weiz| Steiermark| Österreich
Steiermark,?,Brodersdorf,200,1,201668,47.112426,15.6480391,place,village,Brodersdorf| Graz-Umgebung| Steiermark| Österreich
Steiermark,8183,Floing,200,1,634820,47.2641263,15.7462248,place,village,Floing| Weiz| Steiermark| Österreich
Steiermark,?,Haring,200,0,?,?,?,?,?,?
Steiermark,8255,St.Jakob i.Walde,200,1,146396,47.4660432,15.786947,place,village,St. Jakob i.W.| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,8114,Großstübing,200,1,643036,47.1921382,15.2348212,place,village,Großstübing| Graz-Umgebung| Steiermark| Österreich
Steiermark,8820,Neumarkt,200,0,?,?,?,?,?,?
Steiermark,?,Zeutschach,200,1,634441,47.0709331,14.366969,place,village,Zeutschach| Murau| Steiermark| Österreich
Steiermark,8311,Markt Hartmannsdorf,200,1,640278,47.0546863,15.8431863,place,village,Markt Hartmannsdorf| Weiz| Steiermark| Österreich
Steiermark,?,Reith,200,3,633194,46.9611223,15.806915,place,village,Reith| Südoststeiermark| Steiermark| Österreich
Steiermark,8190,Birkfeld,200,1,223475,47.3560545,15.6949704,place,village,Birkfeld| Weiz| Steiermark| Österreich
Steiermark,?,Aschau,200,2,633920,47.3469162,15.6691243,place,village,Aschau| Weiz| Steiermark| Österreich
Steiermark,8786,Rottenmann,200,2,636014,47.524226,14.3585643,place,town,Rottenmann| Liezen| Steiermark| Österreich
Steiermark,8411,Hengsberg,200,1,151139904,46.8691412,15.4500606,boundary,administrative,Hengsberg| Leibnitz| Steiermark| 8411| Österreich
Steiermark,?,Schönberg,200,1,8728637,47.2278609,14.7618692,place,hamlet,Schönberg| Murtal| Steiermark| 8720| Österreich
Steiermark,8330,Feldbach,200,1,215521,46.952187,15.8883088,place,town,Feldbach| Südoststeiermark| Steiermark| Österreich
Steiermark,?,Auersbach,200,0,?,?,?,?,?,?
Steiermark,8075,Hart bei Graz,200,1,151131463,47.058546,15.5190447795053,boundary,administrative,Hart bei Graz| Graz-Umgebung| Steiermark| 8075| Österreich
Steiermark,8223,Stubenberg,200,0,?,?,?,?,?,?
Steiermark,?,Vockenberg,200,2,713270,47.0878156,14.3817655,place,hamlet,Vockenberg| Murau| Steiermark| Österreich
Steiermark,8522,Unterbergla,200,1,639973,46.8069767,15.314356,place,village,Unterbergla| Deutschlandsberg| Steiermark| Österreich
Steiermark,?,Nassau,200,1,642176,46.8100585,15.3413493,place,village,Nassau| Deutschlandsberg| Steiermark| Österreich
Steiermark,8983,Bad Mitterndorf,200,1,636612,47.5553729,13.9323276,place,village,Bad Mitterndorf| Liezen| Steiermark| Österreich
Steiermark,8243,Pinggau,200,1,632206,47.4449203,16.065131,place,village,Pinggau| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,?,Wiesenhöf,200,2,646444,47.4060361,15.8716739,place,village,Wiesenhöf| Hartberg-Fürstenfeld| Steiermark| Österreich
Steiermark,8130,Frohnleiten,200,1,215311,47.2715315,15.3260206,place,town,Frohnleiten| Graz-Umgebung| Steiermark| Österreich
Steiermark,8424,Gabersdorf,200,1,632204,46.7815803,15.588592,place,village,Gabersdorf| Leibnitz| Steiermark| Österreich
Steiermark,?,Sajach,200,2,630180,46.9552562,15.3253156,place,village,Sajach| Deutschlandsberg| Steiermark| Österreich
Steiermark,8630,Mariazell,200,1,2591737424,47.7717395,15.3174781,boundary,administrative,Mariazell| Bezirk Bruck-Mürzzuschlag| Steiermark| 8630| Österreich
Oberösterreich,4113,St. Martin,200,1,638184,48.2386683,14.2612364,place,village,Sankt Martin| Linz-Land| Oberösterreich| 4050| Österreich
Oberösterreich,?,Adsdorf,200,1,628554,48.4246362,14.035995,place,hamlet,Adsdorf| Rohrbach| Oberösterreich| Österreich
Oberösterreich,4090,Engelhartszell,200,1,202907,48.5040454,13.7331661,place,village,Engelhartszell| Schärding| Oberösterreich| Österreich
Oberösterreich,4861,Schörfling (am Attersee),200,1,151146552,47.9461563,13.6040034,boundary,administrative,Schörfling am Attersee| Vöcklabruck| Oberösterreich| 4861| Österreich
Oberösterreich,4890,Frankenmarkt,200,1,151147887,47.993067,13.4199273435388,boundary,administrative,Frankenmarkt| Vöcklabruck| Oberösterreich| 4890| Österreich
Oberösterreich,4881,Straß (i. Attergau),200,1,151146989,47.9092541,13.4540582,boundary,administrative,Straß im Attergau| Vöcklabruck| Oberösterreich| 4881| Österreich
Oberösterreich,4170,St. Stefan am Walde,200,1,151257165,48.5674914,14.1025205,boundary,administrative,Sankt Stefan am Walde| Rohrbach| Oberösterreich| 4170| Österreich
Oberösterreich,?,Unterriedl,200,1,634649,48.5618498,14.0822759,place,hamlet,Unterriedl| Rohrbach| Oberösterreich| Österreich
